,Cuisine,address,name,postalCode,Tag,ratings
21097,All,4712 LINCOLN BLVD,SUBWAY SANDWICHES,90292,Food,4
21099,All,2300 S ATLANTIC BLVD,THE HAT,91754,Food,4
21100,All,6431 FALLBROOK AVE,MCDONALD'S #30233,91307,Food,3
21101,All,201 E MAGNOLIA BLVD STE 346,DAIRY QUEEN & ORANGE JULIUS,91502,Food,4
21102,All,705 N EASTERN AVE,UNITED OIL #154,90022,Food,4
21103,All,12449 RIVERSIDE DR,BURRITOS EL CHAVO,91607,Food,4
21104,All,6600 TOPANGA CANYON BLVD,HUMMUS REPUBLIC,91303,Food,4
21105,All,313 N FIGUEROA ST 10TH FLOOR,"LUNCH STOP, INC.",90012,Food,4
21107,All,8985 VENICE BLVD,MOD PIZZA- VENICE CROSSROADS,90034,Food,4
21108,All,22818 VANOWEN ST,TIKKA GRILL,91307,Food,4
21109,All,17751 SATICOY ST,RESEDA MOOSE LODGE #1738,91335,Food,3
21110,All,2933 ROLLING HILLS RD,KOBE STEAKHOUSE,90505,Food,4
21111,All,2833 W AVENUE L,VINCE'S PASTA AND PIZZA,93536,Food,3
21112,All,13749 FOOTHILL BLVD,AMERICAN NUTRITIONAL,91342,Food,4
21113,All,630 N SEPULVEDA BLVD STE 3B,SAN SAI JAPANESE GRILL,90245,Food,3
21114,All,6051 HOLLYWOOD BLVD STE 106,DOMINO'S PIZZA #8131,90028,Food,3
21115,All,2403 E CESAR E CHAVEZ AVE,RAMIREZ PHARMACY,90033,Food,4
21116,All,19458 VENTURA BLVD,JERSEY MIKE'S SUBS,91356,Food,4
21117,All,12131 VENTURA BLVD,PANERA BREAD,91604,Food,4
21118,All,1250 W GLENOAKS BLVD STE B,RAFI'S PASTRY PLACE,91201,Food,4
21119,All,404 S FIGUEROA ST STE #417,ANGRY CHEF,90071,Food,3
21120,All,1570 ROSECRANS AVE STE #K,UNION PIZZA CO.,90266,Food,3
21121,All,4654 E AVENUE S STE #E #F,PRIMO BURGERS,93552,Food,4
21122,All,7038 W SUNSET BLVD,SYCAMORE TAVERN,90028,Food,4
21123,All,3440 W SLAUSON AVE,BEST FISH HOUSE,90043,Food,3
21124,All,429 N WESTERN AVE STE 10,WESTERN DOMA NOODLES,90004,Food,3
21125,All,2104 PACIFIC COAST HWY STE 3,SOHO THAI,90717,Food,3
21126,All,23391 E GOLDEN SPRINGS DR,MANDARIN TASTE RESTAURANT,91765,Food,3
21127,All,4534 SAUGUS AVE,WINES OF THE WORLD,91403,Food,3
21128,All,1704 OCEAN PARK BLVD,ANTEQUERA BAKERY,90405,Food,3
21129,All,654 E GAGE AVE,LOS COCOS RESTAURANT,90001,Food,4
21130,All,2250 E PALMDALE BLVD STE A,RAMEN RESTAURANT,93550,Food,4
21131,All,168 LAS TUNAS DR # 108,NIGHT OWL CAFE USA,91007,Food,3
21132,All,1403 W ADAMS BLVD,L & S PETROLEUM INC,90007,Food,3
21133,All,1210 W AVENUE K,SUBWAY 930,93534,Food,3
21134,All,17159 VENTURA BLVD,RASPUTIN MARKET,91316,Food,4
21135,All,665 E FOOTHILL BLVD,STARBUCKS COFFEE #6564,91711,Food,3
21136,All,13328 BURBANK BLVD,PADRINO'S PIZZA INC,91401,Food,3
21137,All,12930 VENTURA BLVD STE #120,YEN JAPANESE RESTAURANT,91604,Food,3
21138,All,1388 WESTWOOD BLVD STE 103,ATTARI SANDWICHES,90024,Food,4
21139,All,3560 W TEMPLE AVE STE C,CURRY UP,91768,Food,3
21140,All,2226 WILSHIRE BLVD,OBRIENS IRISH PUB,90403,Food,4
21141,All,2130 SAWTELLE BLVD STE 200,CURRY HOUSE,90025,Food,4
21142,All,225 1/2 N LARCHMONT BLVD,VERNETTI,90004,Food,3
21143,All,9201 WINNETKA AVE,PACIFIC THEATRES,91311,Food,4
21144,All,701 E BROADWAY AVE,HIGHLIGHT COFFEE,91205,Food,4
21145,All,12265 VENTURA BLVD # 101,COMONCY,91604,Food,4
21146,All,327 N AZUSA AVE,UNCLE TIM'S THAI HOUSE,91791,Food,3
21147,All,11002 LOWER AZUSA RD,U.S. FOOD MART 99 CENT+,91731,Food,3
21149,All,715 N SPRING ST,LONG'S FAMILY PASTRIES INC,90012,Food,4
21150,All,30861 THOUSAND OAKS BLVD,BAJA FRESH #2,91361,Food,4
21151,All,5837 S FIGUEROA ST,TAM'S BURGER,90003,Food,3
21152,All,1813 N CAHUENGA BLVD,SUBWAY #50477,90028,Food,4
21153,All,24631 CRENSHAW BLVD STE J,UBON THAI KITCHEN,90505,Food,4
21154,All,8789 W SUNSET BLVD,THE COFFEE BEAN & TEA LEAF,90069,Food,3
21155,All,1006 W GARDENA BLVD,DESERT ROOM,90247,Food,4
21156,All,6537 E WHITTIER BLVD,JOHN'S BURGERS,90022,Food,4
21157,All,17013 S LAKEWOOD BLVD,LAKEWOOD GAS #2,90706,Food,3
21158,All,23758 NEWHALL AVE,PIZZA DI MARCO #2,91321,Food,4
21159,All,6700 TOPANGA CANYON BLVD,TARGET #2143,91303,Food,4
21160,All,670 W HUNTINGTON DR,KIKU SUSHI RESTAURANT,91016,Food,3
21161,All,6263 LELAND WAY,OFF VINE RESTAURANT,90028,Food,3
21162,All,10911 LINDBROOK DR,YOGURTLAND,90024,Food,3
21163,All,32123 W LINDERO CANYON RD,WESTLAKE YACHT CLUB,91361,Food,4
21164,All,901 S LA BREA AVE,DOMINO'S PIZZA #7833,90301,Food,4
21165,All,8653 E BEVERLY BLVD,LUPE'S,90660,Food,4
21166,All,10423 SANTA MONICA BLVD,BEL AIR CAVIAR,90025,Food,4
21167,All,6600 TOPANGA CANYON BLVD UNIT 9219,MELT GELATO,91303,Food,4
21168,All,24451 CRENSHAW BLVD,THE HOME DEPOT #618,90505,Food,3
21169,All,15 W HUNTINGTON DR,MONARCH DONUTS,91007,Food,3
21170,All,8500 W OLYMPIC BLVD STE D,PHILLY'S PIZZA & GRILL #1,90035,Food,4
21171,All,12 W MAIN ST,BLOCKHEADS SHAVERY,91801,Food,4
21172,All,1701 TRUMAN ST UNIT L,MOLCAJETE RESTAURANT,91340,Food,4
21174,All,907 W AVE J # A,LANCASTER KOBOB,93534,Food,3
21175,All,7361 1/2 SUNSET BLVD,CHIBISCUS,90046,Food,3
21176,All,9671 WILSHIRE BLVD,GREENLEAF GOURMET CHOP SHOP,90211,Food,3
21177,All,6340 SAN FERNANDO RD,SUBWAY SANDWICHES #23514,91201,Food,3
21178,All,700 S MYRTLE AVE # 706,THE PRESS CAFE,91016,Food,4
21179,All,4517 SEPULVEDA BLVD,THE LITTLE IZAKA-YA,91403,Food,3
21180,All,3824 W SUNSET BLVD,NATUREWELL,90026,Food,4
21181,All,8011 E IMPERIAL HWY,SUBWAY #2637,90242,Food,4
21182,All,13238 BURBANK BLVD,SHARKY'S MEXICAN GRILL,91401,Food,4
21183,All,18760 VENTURA BLVD,SUSHI YOTSUYA,91356,Food,3
21184,All,13020 FRANCISQUITO AVE STE #18,LA PIZZA LOCA #11,91706,Food,3
21185,All,400 E FLORENCE AVE,ORLEANS & YORK INGLEWOOD,90301,Food,4
21186,All,101 N INDIAN HILL BLVD C 1 104 A,KAZAMA SUSHI,91711,Food,3
21187,All,21010 VENTURA BLVD,PICKWICKS PUB,91364,Food,4
21188,All,607 S PARK VIEW ST,THE MACARTHUR,90057,Food,4
21189,All,6363 SANTA FE AVE,STOP RITE LIQUOR MARKET,90255,Food,3
21190,All,859 N VIRGIL AVE,LUPITA'S MINI MARKET,90029,Food,4
21192,All,8371 W SUNSET BLVD,SADDLE RANCH CHOP HOUSE,90069,Food,3
21193,All,970 MONUMENT ST,SWEET ROSE,90272,Food,3
21194,All,200 WORLD WAY # 228,CNBC,90045,Food,3
21195,All,2047 SAWTELLE BLVD,LEMONADE ON SAWTELLE,90025,Food,3
21196,All,221 N SAN FERNANDO BLVD,FUDDRUCKERS RESTAURANT,91502,Food,4
21197,All,339 E 1ST ST,FAMILY MART,90012,Food,3
21198,All,14351 PIONEER BLVD,ANTICUCHERIA PEROANA,90650,Food,3
21199,All,15501 S VERMONT AVE,CHERRYSTONES,90247,Food,4
21200,All,10526 S WESTERN AVE,HILL TOP MARKET,90047,Food,3
21201,All,9319 S ALAMEDA ST,GI LIQUOR,90002,Food,3
21202,All,1130 W ANAHEIM ST,VETERANS OF FOREIGN WARS,90744,Food,4
21203,All,3150 E IMPERIAL HWY STE #102,CANDLE LIGHT BAKERY,90262,Food,3
21205,All,7884 VAN NUYS BLVD,ROSS STORES #431,91402,Food,4
21206,All,6801 HOLLYWOOD BLVD # 322,FIST OF FUSION,90037,Food,3
21207,All,5061 ALHAMBRA AVE,SALGADOS PRODUCE,90032,Food,4
21208,All,1522 ABBOT KINNEY,SHUHARI,90291,Food,4
21209,All,2560 E GAGE AVE,ARIYA THAI KITCHEN,90255,Food,4
21210,All,3667 W 3RD ST,JONS MARKET#1,90020,Food,3
21211,All,3600 WILSHIRE BLVD STE 100C3,CAFFE BARISTA,90010,Food,4
21212,All,2405 RANDOLPH ST,TORTAS AHOGADAS GUADALAJARA IN LA,90255,Food,3
21213,All,5843 W PICO BLVD,WALGREENS #09285,90019,Food,3
21214,All,1061 E HOLT AVE,HILLTOP JAMAICAN RESTAURANT,91767,Food,3
21215,All,5739 N BELLFLOWER BLVD,MCDONALD'S #19526,90713,Food,4
21216,All,15482 WESTERN AVE # 109,IT'S BOBA TIME,90249,Food,3
21217,All,1575 E IMPERIAL HWY,NL MARKET,90059,Food,4
21218,All,2500 W PICO BLVD,MI QUERIDO PULGARCITO,90006,Food,3
21219,All,5921 S ATLANTIC BLVD,YUM YUM DONUTS,90270,Food,4
21220,All,1501 W VERNON AVE,MARISCOS EL RINCON DE NAYARIT,90062,Food,3
21221,All,727 N BROADWAY # 128,HOWLIN RAY'S,90012,Food,3
21222,All,7448 RESEDA BLVD # #1,TACOS ACAPULCO,91335,Food,3
21223,All,20301 VENTURA BLVD,DELI BROS CAFE,91405,Food,3
21224,All,2100 S AZUSA AVE,STADIUM CLUB,91792,Food,4
21225,All,1249 N VINE ST,BLISS ART HOUSE CAFE,90038,Food,4
21226,All,567 N AZUSA AVE,RASPADO XPRESS,91722,Food,4
21227,All,14720 ORANGE AVE,EDEN MARKET,90723,Food,3
21228,All,13352 W WASHINGTON BLVD,TAMARA'S TAMALE,90066,Food,3
21229,All,6600 TPNG CYN BLVD # GC02,TOMMIE'S HAMBURGERS,91303,Food,4
21230,All,2021 N TOWNE AVE,JACK IN THE BOX #3380,91767,Food,3
21231,All,1835 E 1ST ST,EASTSIDE LUV,90033,Food,3
21232,All,5138 LAUREL CANYON BLVD,POPEYES CHICKEN,91607,Food,4
21233,All,12515 PEARBLOSSOM HWY,JERRY'S TRUCK STOP,93553,Food,3
21234,All,15801 MAIN ST,RUTH 99 CENTS PLUS,91744,Food,3
21235,All,1835 S MYRTLE AVE,TROY DONUTS & BURGERS,91016,Food,4
21236,All,471 W LEXINGTON DR,CORNER MARKET,91203,Food,3
21237,All,7950 LAUREL CANYON BLVD STE F,SABROSITAS PUPUSAS,91605,Food,4
21238,All,411 E HUNTINGTON DR STE 102,SUBWAY SANDWICHES & SALADS,91006,Food,4
21239,All,10814 FAWCETT AVE,BURGER KING # 11444,91733,Food,3
21240,All,18938 VENTURA BLVD,EL PASO BAR B QUE CO,91356,Food,3
21241,All,3580 TEMPLE AVE # E,EDIBLE ARRANGEMENTS,91768,Food,4
21242,All,317 S BROADWAY 3 F-2,PRESS BROTHERS JUICERY,90013,Food,4
21243,All,2670 E GAGE AVE STE #2,LUCKY DONUTS,90255,Food,3
21244,All,3420 WILSHIRE BLVD,BIG 5 SPORTING GOODS #273,90010,Food,4
21245,All,12500 MOORPARK ST,RINGSIDE LIQUOR,91604,Food,4
21246,All,5319 S HOOVER ST,SAMMY'S MINI MARKET,90037,Food,3
21247,All,3401 VENICE BLVD,SHOW PLACE LIQUOR,90019,Food,4
21248,All,1009 W ALAMEDA AVE,LITTLE CAESARS #5789,91506,Food,3
21250,All,1639 S AZUSA AVE,EARTHEN RESTAURANT,91745,Food,3
21251,All,740 W RANCHO VISTA BLVD,ALDI #85,93551,Food,3
21252,All,16289 PARAMOUNT BLVD #D,OISHI TERIYAKI & SUSHI,90723,Food,3
21253,All,4545 S CENTINELA AVE,SAKURA RESTAURANT,90066,Food,3
21254,All,15716 1/2 PIONEER BLVD,ANTOJITOS JAZMIN,90650,Food,4
21255,All,21612 S NORWALK BLVD,TAQUERIA LOS COYOTES,90716,Food,4
21256,All,11819 WILSHIRE BLVD,SUBWAY #5869,90025,Food,3
21257,All,189 THE GROVE DR STE F90-B,WHISPER LOUNGE,90036,Food,3
21259,All,901 S WESTERN AVE STE 105,EAST WEST HEALTH CENTER,90006,Food,4
21260,All,801 E CARSON ST,CHOURA VENUE SERVICES,90745,Food,3
21261,All,517 OCEAN FRONT WALK STE 4,VENICE CAFE GELATO,90291,Food,4
21262,All,1849 HUNTINGTON DR,SWEET NOTHINGS CAKE SHOP,91010,Food,4
21263,All,227 W VALLEY BLVD # 138A,CHENG DU LAOZAO HOT POT,91776,Food,4
21265,All,1005 S FAIRFAX AVE,CARL'S JR #97,90035,Food,4
21266,All,2714 PECK RD,EL RINCON MEXICANO,91733,Food,3
21269,All,2900 S SAN PEDRO ST,LA FLOR DE IZUCAN,90011,Food,4
21270,All,1140 COMMERCE CENTER DR,LANCASTER INTERNATIONAL MALL,93534,Food,4
21271,All,5444 WHITTIER BLVD,REDBERRY FROZEN YOGURT,90040,Food,3
21272,All,5550 WILSHIRE BLVD STE STE#,EINSTEIN BROS. BAGELS #3594,90036,Food,4
21273,All,712 FOOTHILL BLVD,PINKBERRY,91011,Food,3
21274,All,1101 S VERMONT AVE STE #113,FANTASTIC DONUT,90006,Food,4
21275,All,1800 N HILLHURST AVE,THE DRAWING ROOM,90027,Food,4
21276,All,575 S CITRUS AVE,CVS/PHARMACY,91723,Food,4
21277,All,6709 S NORMANDIE AVE,A&A MARKET,90044,Food,3
21278,All,6500 WILSHIRE BLVD # 130,TRIMANA,90048,Food,4
21279,All,7910 ATLANTIC AVE STE A,PBI MINI MARKET,90201,Food,3
21280,All,10739 W PICO BLVD,GREAT EARTH VITAMIN,90064,Food,4
21281,All,3612 W 6TH ST,NORMANDIE CLUB,90020,Food,3
21282,All,1911 GAGE AVE F9,MARTINEZ SNACK SHOP,90255,Food,3
21283,All,1850 N HILLHURST AVE,SIMPLY THAI,90027,Food,3
21284,All,9036 BURTON WAY,BEVERLY HILLS THAI,90211,Food,3
21285,All,4345 W 147TH ST,SONG'S MARKET,90260,Food,3
21286,All,28253 NEWHALL RANCH RD,PITA PIT VALENCIA,91355,Food,3
21287,All,3680 WILSHIRE BLVD # P01,CAFE SCENT,90010,Food,4
21288,All,1631 1/2 W GLENOAKS BLVD,NAIRI MEAT & FISH MARKET,91201,Food,3
21289,All,3836 EMERALD AVE D,LA VERNE PIZZA CO.,91750,Food,3
21290,All,1805 N INDIAN HILL BLVD,MOTHER'S NUTRITIONAL CENTER,91767,Food,3
21291,All,1110 N GAFFEY ST,COOLWATERS FINE WINE & SPIRI,90731,Food,3
21292,All,317 S BROADWAY # C-11,PBJ.LA,90013,Food,4
21293,All,12473 W WASHINGTON BLVD,THE DETOUR,90066,Food,4
21294,All,1030 SAN FERNANDO RD,DONA MERCEDEZ RESTAURANT,91340,Food,3
21296,All,4876 W ADAMS BLVD,LONG'S MARKET,90016,Food,4
21298,All,20935 VANOWEN ST,CARNICERIA YAHUALICA,91303,Food,4
21299,All,16034 GALE AVE,GARDEN FRESH RESTAURANT,91745,Food,4
21300,All,6401 S MAIN ST,RED TAG DISCOUNT USA,90003,Food,3
21301,All,201 N VERDUGO RD,VERDUGO DAIRY,91206,Food,3
21302,All,8933 SANTA MONICA BLVD,BAR 10 WEHO,90069,Food,3
21303,All,801 OCEAN FRONT WALK STE #11,FREEZE BREEZE,90291,Food,4
21304,All,10250 SANTA MONICA BLVD # FC21,RORI'S CREAMERY,90067,Food,3
21305,All,1756 E AVENUE J,V.L. CIG AND MARKET,93535,Food,3
21306,All,5037 W AVENUE N # 19,MEDRANO'S MEXICAN RESTAURANT,93536,Food,3
21307,All,9039 SUNSET BLVD,1 OAK LOS ANGELES MAIN BAR,90069,Food,4
21309,All,26954 SECO CANYON RD,MOBIL MART,91350,Food,3
21310,All,585 N GRAND AVE,HOMEGOODS #282,91789,Food,4
21311,All,4700 W PICO BLVD E,PANDA EXPRESS #1271,90019,Food,4
21312,All,2201 W COMMONWEALTH AVE,OO KOOK RESTAURANT,91803,Food,4
21313,All,433 N ROXBURY DR,MICKEY FINE GRILL,90210,Food,4
21314,All,24020 NEWHALL AVE,NEWHALL ARCO,91321,Food,4
21315,All,16048 GALE AVE,EL CURTIDO,91745,Food,3
21316,All,8103 1/2 BEVERLY BLVD,SUSHI TIME,90048,Food,3
21317,All,4358 W AVENUE L,SUPER KWIK DAIRY,93536,Food,4
21318,All,10800 W PICO BLVD STE #302,CHARLIE KABOB #3,90064,Food,3
21319,All,11970 VENTURA BLVD,MCDONALD'S #3685,91604,Food,3
21320,All,1050 N VINE ST,FARM BOY,90038,Food,4
21321,All,4442 W SLAUSON AVE,BONNIE B BAKERY,90043,Food,4
21322,All,101 N VICTORY BLVD STE A,NU GREAT WOK CHINESE CUISINE,91502,Food,3
21324,All,4606 E ALONDRA BLVD,RESTAURANT &  PUPUSERIA,90221,Food,3
21325,All,24505 HAWTHORNE BLVD,HILLSIDE CHEVRON,90505,Food,3
21327,All,3405 GLENDALE BLVD,RESTORE,90039,Food,3
21328,All,19744 SHERMAN WAY,CARRILLOS,91304,Food,4
21329,All,4427 W SUNSET BLVD,TIKI TI,90027,Food,3
21330,All,11701 WILSHIRE BLVD STE #13,THE PALACE RESTAURANT,90025,Food,4
21331,All,44764 VALLEY CENTRAL WAY,SUBWAY 5453,93536,Food,4
21332,All,2829 CRENSHAW BLVD,U SAVE CONVENIENT STORE,90016,Food,4
21333,All,285 W HUNTINGTON DR,JOCKEY'S ROOM,91007,Food,3
21334,All,12548 CENTRALIA ST,CHOICE CATERING,90715,Food,4
21335,All,333 S ALAMEDA ST STE #202,SUPER HEALTH INSTITUTE,90013,Food,3
21336,All,303 PASADENA AVE,PAPA DON'S DELI,91030,Food,4
21337,All,2424 E GAGE AVE,PLAZA DE MARISCOS,90255,Food,3
21338,All,6333 W 3RD ST STE #623,DRAGUNARA,90036,Food,4
21339,All,3727 GAGE AVE,ALTADENA MARKET,90201,Food,4
21340,All,6900 RESEDA BLVD # B,EMMANUEL BAKERY,91335,Food,3
21341,All,745 S OXFORD AVE STE 101,TAKE SUSHI,90005,Food,4
21342,All,15319 ROSCOE BLVD,MARISCOS GUADALAJARA REST.,91402,Food,4
21343,All,9408 E SLAUSON AVE,MAGIC BAKERY,90660,Food,3
21344,All,7148 PACIFIC BLVD,EL GALLO GIRO RESTAURANT,90255,Food,4
21346,All,10889 LINDBROOK DR,800 DEGREES NEAPOLITAN PIZZE,90024,Food,3
21347,All,12630 GLENOAKS BLVD,FASTOP,91342,Food,4
21348,All,639 S SPRING ST APT #2B,LA CAFE,90014,Food,3
21349,All,533 W VALLEY BLVD,NEW YUNG HO DOU JIANG RESTAURANT,91776,Food,3
21350,All,7637 GARVEY AVE,OLD SHANGHAI KITCHEN AND CHA BEI BEI TEAHOUSE,91770,Food,3
21351,All,5040 WHITTIER BLVD,LA PITTA LOCA #5,90022,Food,3
21352,All,1103 S GLENDALE AVE,FRESH DONUTS,91205,Food,4
21354,All,21112 ANZA AVE,CARL'S JR #76,90503,Food,3
21355,All,3401 E FLORENCE AVE,HUNTINGTON PARK A'S,90255,Food,3
21356,All,418 W FOOTHILL BLVD,LITTLE CAESARS,91016,Food,3
21357,All,24201 VALENCIA BLVD STE 121,STONE OVEN,91355,Food,3
21358,All,24032 VISTA MONTANA,TNT ALOHA CAFE,90505,Food,3
21359,All,4567 N PECK RD,CHUCK E CHEESE'S #428,91732,Food,3
21360,All,14960 LA MIRADA BLVD,WENDY'S #110,90638,Food,3
21361,All,7258 N ROSEMEAD BLVD,SALATHAI THAI CUISINE,91775,Food,4
21362,All,4700 WESTERN HERITAGE WAY,CROSSROADS WEST CAFE,90027,Food,4
21363,All,4549 W ROSECRANS AVE,DEL REY LIQUOR,90250,Food,3
21364,All,9322 LONG BEACH BLVD,JAVIER TACOS MEXICO,90280,Food,4
21365,All,1404 N AZUSA AVE STE A,ZUMO ZUZHI BURRITO,91722,Food,3
21366,All,109 WASHINGTON BLVD,EL TARASCO #5,90291,Food,4
21368,All,317 S BROADWAY BSMNT BSMNT,GRAND CENTRAL 99 CENT STORE,90013,Food,4
21369,All,15200 W SUNSET BLVD # 106,MODO MIO CUCINA RUSTICA,90272,Food,3
21370,All,9911 E GARVEY AVE,DAIKOKUYA,91733,Food,4
21372,All,1100 N GRAND AVE BLD-8,SHORT STOP,91789,Food,3
21373,All,8945 1/2 WASHINGTON BLVD,WING STOP #504,90660,Food,4
21374,All,1410 S PACIFIC COAST HWY,W'S CHINA BISTRO,90277,Food,3
21375,All,1823 E PALMDALE BLVD # K,AHI HAWAIIAN BBQ,93550,Food,3
21376,All,3470 W 6TH ST STE 2A,SHOWA,90020,Food,4
21377,All,18228 PARTHENIA ST,TAVERN SERVICE,91325,Food,4
21378,All,6405 EASTERN AVE,STARWAY LIQUOR,90201,Food,4
21379,All,464 FOOTHILL BLVD,THE FLINTRIDGE PROPER,91011,Food,3
21380,All,7021 W HOLLYWOOD BLVD #205,SUBWAY #61351,90028,Food,4
21381,All,1700 S VICTORY BLVD,7 DAYS LIQUOR,91201,Food,3
21382,All,10856 FIRESTONE BLVD,BMW CAFE,90650,Food,3
21383,All,639 FOOTHILL BLVD,ZELI COFFEE BAR,91011,Food,4
21384,All,5889 KANAN RD,AGOURA BOBA,91301,Food,3
21385,All,366 E FOOTHILL BLVD,DOMINO'S PIZZA #8156,91711,Food,4
21386,All,3330 LOMITA BLVD,STARBUCKS,90505,Food,3
21387,All,994 W FOOTHILL BLVD,SANCTUARY COFFEE,91711,Food,3
21388,All,11520 W PICO BLVD,FREDDY SMALLS,90064,Food,3
21389,All,6471 N FIGUEROA ST # 6,DONUT STAR,90042,Food,3
21390,All,11100 S INGLEWOOD AVE,JIMS BURGERS,90304,Food,4
21391,All,11918 WASHINGTON BLVD,"LODGE BREAD COMPANY, LLC",90066,Food,4
21392,All,5385 E WHITTIER BLVD,TACOS BAJA INC,90022,Food,4
21393,All,18559 DEVONSHIRE ST,ACCENT ON HEALTH,91324,Food,3
21394,All,1525 W SEPULVEDA BLVD,ARBY'S # 5735,90501,Food,3
21395,All,7605 WHITE OAK AVE,EL RINCON DE GIOVANNITA PERUVIAN GRILL,91335,Food,4
21396,All,857 E ARROW HWY,ARCO #09681,91740,Food,4
21397,All,9200 MINES AVE,PICO RIVERA SENIOR CENTER,90660,Food,3
21399,All,4935 MCCONNELL AVE,BEVERAGE WAREHOUSE,90066,Food,3
21400,All,2252 D ST,GRANNY'S YOGURT,91750,Food,4
21401,All,4716 S LINCOLN BLVD # C,WAHOO'S FISH TACO,90292,Food,4
21402,All,10254 ROSECRANS AVE,BRAND DONUTS,90706,Food,3
21403,All,5707 SANTA MONICA BLVD,TONY LIQUOR,90038,Food,4
21404,All,12516 RIVERSIDE DR,RED MOON LOUNGE,91607,Food,4
21405,All,415 S GAFFEY ST,KFC #X610-053,90731,Food,3
21407,All,1523 LA BREA AVE,LE BALCON BAKERY,90028,Food,3
21408,All,17705 VANOWEN ST,ANTIDOTE,91335,Food,4
21409,All,101 E FOOTHILL BLVD # 35,"ZEPHYR FOOD, INC. - PAPA JOHNS",91767,Food,3
21410,All,11301 W OLYMPIC BLVD,REGENCY KITCHEN-OLYMPIC COLL,90064,Food,4
21411,All,125 STONEWOOD ST # FC07,SANSEI JAPAN,90241,Food,3
21412,All,561 N GLENDALE AVE,VONS MARKET #1707,91206,Food,4
21413,All,7235 BEVERLY BLVD,THE COFFEE BEAN & TEA LEAF,90036,Food,4
21414,All,3221 DONALD DOUGLAS LOOP S,TYPHOON RESTAURANT,90405,Food,3
21415,All,12902 FOOTHILL BLVD STE #J,SUBWAY SANDWICHES #14900,91340,Food,3
21418,All,5711 W CENTURY BLVD,LANDINGS/HILTON HOTEL,90045,Food,4
21419,All,10910 RUSH ST # 5,TOMO SUSHI & TERIYAKI,91733,Food,4
21420,All,19 PIER AVE,PLAYA HERMOSA FISH & OYSTER CO,90254,Food,3
21421,All,11854 S MAIN ST,JR&D'S 99 CENTS AND MORE,90061,Food,3
21422,All,911 W LAS TUNAS DR,YAMA SEAFOOD,91776,Food,3
21423,All,4528 WHITTIER BLVD,SUBWAY #60531,90022,Food,3
21424,All,1220 S DIAMOND BAR BLVD # H,MR G'S PIZZERIA & PASTA,91765,Food,3
21425,All,246 N AZUSA AVE REAR REAR,MERCADO LA CACHANILLA,91702,Food,4
21426,All,7910 S ATLANTIC AVE STE H,WATERIA,90201,Food,3
21427,All,11624 E WASHINGTON BLVD,EL POLLO LOCO #5909,90670,Food,4
21428,All,937 W HOLT AVE # B,COCINA LOS VOLCANES,91768,Food,4
21429,All,19505 VENTURA BLVD,SHIRIN BAKERY,91356,Food,3
21431,All,1607 WILSHIRE BLVD,YOGURTLAND,90017,Food,4
21432,All,10455 SUNLAND BLVD,AFC SUSHI @ RALPHS #49,91040,Food,3
21435,All,4216 N ROSEMEAD BLVD,JACK IN THE BOX #308,91770,Food,4
21436,All,4648 HOLLYWOOD BLVD,MOTHER DOUGH,90027,Food,4
21437,All,4783 COMMONS WAY STE #E,MARMALADE CAFE,91302,Food,4
21438,All,9737 SANTA MONICA BLVD,SFIXIO,90201,Food,3
21439,All,3329 DIVISION ST,DIVISION 3,90065,Food,4
21440,All,4121 PENNSYLVANIA AVE UNIT I,AJ NOODLES,91214,Food,3
21441,All,20442 SHERMAN WAY,PAPA JOHN'S PIZZA,91306,Food,4
21442,All,507 N LA BREA AVE,ASTRO BURGER #3,90302,Food,3
21443,All,5710 CRENSHAW BLVD,DOLLAR TREE #4711,90043,Food,4
21444,All,2455 W JAMES M WOOD BLVD,CLARIS WATER,90006,Food,3
21445,All,8205 SANTA MONICA BLVD STE #5,CONTINENTAL DELI TATIANA,90046,Food,3
21446,All,8636 IMPERIAL HWY,DONAS,90242,Food,3
21447,All,1099 GAYLEY AVE,ELYSEE BAKERY & CAFE,90024,Food,3
21448,All,186 W FOOTHILL BLVD,WABA GRILL,91016,Food,4
21450,All,6022 AVION DR,NATURAL BREAK,90045,Food,4
21451,All,9919 S AVALON BLVD,TACO BELL #17194,90002,Food,3
21452,All,2401 DURFEE AVE,DON RAMIREZ FAMILY RESTAURAN,91732,Food,3
21453,All,601 S FIGUEROA ST STE 175,GATEWAY NEWSTANDS,90017,Food,4
21454,All,125 E PALM AVE,AMC THEATRES BURBANK 16,91502,Food,3
21455,All,1632 E ROSECRANS AVE,SUPER A LIQUOR,90221,Food,3
21456,All,317 S BROADWAY ST #C1/2,BERLIN CURRYWURST,90013,Food,4
21457,All,6635 S HOOVER ST,SUSY'S MARKET,90044,Food,4
21458,All,1847 E COMPTON BLVD,99 PLUS,90221,Food,3
21459,All,9106 S VERMONT AVE,ACOSTA MARKET,90044,Food,3
21460,All,20340 S HARVARD BLVD,DEL AMO MARKET,90501,Food,3
21461,All,2501 S SAN PEDRO ST,WINCHELL'S DONUTS #9384,90011,Food,4
21462,All,5520 SAN VICENTE BLVD,YUMMY.COM NEIGHBORHOOD MARKET,90038,Food,3
21463,All,2925 LOS FELIZ BLVD,MIMI'S CAFE,90039,Food,4
21464,All,24270 LYONS AVE,SUBWAY #28549,91321,Food,4
